"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"12937","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"13139","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14601","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14729","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"17961","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18548","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"21380","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"26880","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"30729","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"33296","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34664","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"38497","Site",0,7,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"1881","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"4659","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"6416","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"8995","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14393","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"22033","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"25605","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"28689","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"33620","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"33824","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34355","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34696","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"38711","Site",0,6,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"4695","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"6022","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"6530","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"9075","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"10388","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"12432","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"13081","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14105","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"20578","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"24964","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"25476","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"26674","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"28822","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"29060","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34869","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"35223","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"38272","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"38404","Site",0,5,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"4354","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"6452","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"10497","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"10624","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"12392","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"13333","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14164","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14648","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"25616","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"29192","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"30816","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34660","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"37781","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"38166","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"39000","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"39044","Site",0,4,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"1028","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"6209","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"9044","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"10371","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"10531","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"12407","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14449","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"17731","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"17815","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"24917","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"25970","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"27025","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"30019","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"30776","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"37912","Site",0,3,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"257","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"5444","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"6453","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"16424","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"16725","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"17444","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"17938","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18033","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18179","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18244","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18549","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"21541","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"24680","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"24867","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"29254","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"30516","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"30995","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"32900","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34343","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34903","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"37191","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"38758","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"39048","Site",0,2,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"4723","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"8240","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"8290","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"14169","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"17013","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18260","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"18806","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"20869","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"21015","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"21129","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"25664","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"33633","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"34326","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"36994","Site",0,1,0,NA,NA,"Analysis_kri0007",2026-07-28,"AA-AA-000-0000"
"32913","Site",1128,2000,0.564,2.48171321654097,1,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34071","Site",1880,4000,0.47,2.52435042307158,1,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"28689","Site",1692,4000,0.423,2.03168939023098,1,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"531","Site",3854,10000,0.3854,2.58921059428934,1,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"8995","Site",2162,6000,0.360333333333333,1.68378906320474,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"12432","Site",1410,4000,0.3525,1.29269784097007,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17961","Site",1410,4000,0.3525,1.29269784097007,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"38272","Site",1410,4000,0.3525,1.29269784097007,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"8594","Site",3760,11000,0.341818181818182,1.95801823985907,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34341","Site",3760,11000,0.341818181818182,1.95801823985907,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"22677","Site",2350,7000,0.335714285714286,1.47731804421624,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37702","Site",3666,11000,0.333272727272727,1.80947534942623,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"257","Site",658,2000,0.329,0.739893430801166,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"25605","Site",1974,6000,0.329,1.28153301433407,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"2392","Site",2632,8000,0.329,1.47978686160233,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37186","Site",4606,14000,0.329,1.95757401459026,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"1881","Site",1598,5000,0.3196,1.05971187763425,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"6530","Site",1598,5000,0.3196,1.05971187763425,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14601","Site",1598,5000,0.3196,1.05971187763425,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"38711","Site",1598,5000,0.3196,1.05971187763425,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17541","Site",2538,8000,0.31725,1.30560488302835,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"8560","Site",1880,6000,0.313333333333333,1.08040498989873,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"21380","Site",2162,7000,0.308857142857143,1.10490130891668,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34355","Site",1504,5000,0.3008,0.839387165774878,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34696","Site",1504,5000,0.3008,0.839387165774878,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"5968","Site",1786,6000,0.297666666666667,0.87927696546339,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"26880","Site",1786,6000,0.297666666666667,0.87927696546339,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18260","Site",282,1000,0.282,0.276853145854581,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"33617","Site",2256,8000,0.282,0.78305894730641,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37728","Site",2256,8000,0.282,0.78305894730641,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17187","Site",3384,12000,0.282,0.959047429710823,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34713","Site",3384,12000,0.282,0.959047429710823,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18777","Site",2162,8000,0.27025,0.60887696873243,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14729","Site",1598,6000,0.266333333333333,0.477020916592713,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"30729","Site",1316,5000,0.2632,0.398737742056137,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"26115","Site",2350,9000,0.261111111111111,0.50211874900334,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"4695","Site",1034,4000,0.2585,0.30737577528886,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18548","Site",1034,4000,0.2585,0.30737577528886,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"384","Site",1786,7000,0.255142857142857,0.360067838317552,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"9522","Site",1504,6000,0.250666666666667,0.275892892157375,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17808","Site",2726,11000,0.247818181818182,0.32404644509782,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"12937","Site",1222,5000,0.2444,0.178413030196768,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"6416","Site",940,4000,0.235,0.0610452588685566,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"10497","Site",940,4000,0.235,0.0610452588685566,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"33620","Site",940,4000,0.235,0.0610452588685566,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"10630","Site",1128,5000,0.2256,-0.0419116816626027,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"20531","Site",1786,8000,0.22325,-0.0878509455634909,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"1028","Site",658,3000,0.219333333333333,-0.089352245004114,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"25616","Site",658,3000,0.219333333333333,-0.089352245004114,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"33824","Site",658,3000,0.219333333333333,-0.089352245004114,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"38497","Site",658,3000,0.219333333333333,-0.089352245004114,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34694","Site",1692,8000,0.2115,-0.262032924137471,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"28676","Site",846,4000,0.2115,-0.185285257551746,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"38404","Site",846,4000,0.2115,-0.185285257551746,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"16996","Site",1034,5000,0.2068,-0.262236393521973,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17172","Site",1034,5000,0.2068,-0.262236393521973,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"28822","Site",1034,5000,0.2068,-0.262236393521973,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"29060","Site",1034,5000,0.2068,-0.262236393521973,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"12417","Site",1974,10000,0.1974,-0.526651362085315,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"31107","Site",2350,12000,0.195833333333333,-0.605361459902872,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34660","Site",752,4000,0.188,-0.431615773972049,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34869","Site",752,4000,0.188,-0.431615773972049,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"5444","Site",376,2000,0.188,-0.305198440642716,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"21541","Site",376,2000,0.188,-0.305198440642716,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"25970","Site",376,2000,0.188,-0.305198440642716,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"29192","Site",376,2000,0.188,-0.305198440642716,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34903","Site",376,2000,0.188,-0.305198440642716,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"21129","Site",188,1000,0.188,-0.215807886986024,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37908","Site",1034,6000,0.172333333333333,-0.729747230019317,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"5927","Site",846,5000,0.1692,-0.702885817240713,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"6022","Site",846,5000,0.1692,-0.702885817240713,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"9075","Site",846,5000,0.1692,-0.702885817240713,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"12392","Site",658,4000,0.1645,-0.677946290392352,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"13081","Site",658,4000,0.1645,-0.677946290392352,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14648","Site",658,4000,0.1645,-0.677946290392352,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"33296","Site",658,4000,0.1645,-0.677946290392352,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"10371","Site",470,3000,0.156666666666667,-0.658228204863639,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"30212","Site",470,3000,0.156666666666667,-0.658228204863639,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"534","Site",752,5000,0.1504,-0.923210529100083,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"25476","Site",658,5000,0.1316,-1.14353524095945,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"10624","Site",376,3000,0.125333333333333,-0.942666184793402,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14105","Site",376,3000,0.125333333333333,-0.942666184793402,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14164","Site",376,3000,0.125333333333333,-0.942666184793402,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"16992","Site",376,3000,0.125333333333333,-0.942666184793402,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"16498","Site",470,4000,0.1175,-1.17060732323296,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"20578","Site",470,4000,0.1175,-1.17060732323296,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"26674","Site",564,5000,0.1128,-1.36385995281882,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14393","Site",564,6000,0.094,-1.73538735219601,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"4659","Site",470,5000,0.094,-1.58418466467819,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"5960","Site",470,5000,0.094,-1.58418466467819,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34","Site",376,4000,0.094,-1.41693783965326,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"6452","Site",376,4000,0.094,-1.41693783965326,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"13139","Site",376,4000,0.094,-1.41693783965326,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34664","Site",376,4000,0.094,-1.41693783965326,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"35223","Site",376,4000,0.094,-1.41693783965326,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"9044","Site",282,3000,0.094,-1.22710416472317,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"13333","Site",282,3000,0.094,-1.22710416472317,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"24964","Site",282,3000,0.094,-1.22710416472317,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37781","Site",282,3000,0.094,-1.22710416472317,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"38166","Site",282,3000,0.094,-1.22710416472317,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"4354","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"6453","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"12407","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14449","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17444","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17731","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18033","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18549","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"22033","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"24867","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"24917","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"30019","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"30816","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"39000","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"39044","Site",188,2000,0.094,-1.00192635493864,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"4723","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"6209","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"8240","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"10388","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"10531","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"14169","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"16424","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17938","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18179","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18244","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"18806","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"21015","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"24680","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"25664","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"27025","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"30776","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"33633","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34326","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"34343","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"36994","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37191","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"37912","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"39048","Site",94,1000,0.094,-0.70846891982663,0,"Analysis_kri0008",2026-07-28,"AA-AA-000-0000"
"17731","Site",181,188,0.962765957446808,2.28601999144043,1,"Analysis_kri0009",2026-07-28,"AA-AA-000-0000"
"30212","Site",444,470,0.94468085106383,2.19670811814848,1,"Analysis_kri0009",2026-07-28,"AA-AA-000-0000"
"14169","Site",91,94,0.968085106382979,1.80294920907978,0,"Analysis_kri0009",2026-07-28,"AA-AA-000-0000"
