"GroupID","Param","Value","GroupLevel"
"12937","ParticipantCount","7","Site"
"12937","SiteCount","1","Site"
"34341","ParticipantCount","12","Site"
"34341","SiteCount","1","Site"
"20578","ParticipantCount","5","Site"
"20578","SiteCount","1","Site"
"28822","ParticipantCount","5","Site"
"28822","SiteCount","1","Site"
"20531","ParticipantCount","10","Site"
"20531","SiteCount","1","Site"
"384","ParticipantCount","7","Site"
"384","SiteCount","1","Site"
"22033","ParticipantCount","6","Site"
"22033","SiteCount","1","Site"
"32900","ParticipantCount","2","Site"
"32900","SiteCount","1","Site"
"22677","ParticipantCount","9","Site"
"22677","SiteCount","1","Site"
"17938","ParticipantCount","2","Site"
"17938","SiteCount","1","Site"
"37912","ParticipantCount","3","Site"
"37912","SiteCount","1","Site"
"26674","ParticipantCount","5","Site"
"26674","SiteCount","1","Site"
"34660","ParticipantCount","4","Site"
"34660","SiteCount","1","Site"
"17815","ParticipantCount","3","Site"
"17815","SiteCount","1","Site"
"26880","ParticipantCount","7","Site"
"26880","SiteCount","1","Site"
"33617","ParticipantCount","9","Site"
"33617","SiteCount","1","Site"
"8594","ParticipantCount","14","Site"
"8594","SiteCount","1","Site"
"29060","ParticipantCount","5","Site"
"29060","SiteCount","1","Site"
"36994","ParticipantCount","1","Site"
"36994","SiteCount","1","Site"
"8240","ParticipantCount","1","Site"
"8240","SiteCount","1","Site"
"14601","ParticipantCount","7","Site"
"14601","SiteCount","1","Site"
"14169","ParticipantCount","1","Site"
"14169","SiteCount","1","Site"
"34664","ParticipantCount","7","Site"
"34664","SiteCount","1","Site"
"17013","ParticipantCount","1","Site"
"17013","SiteCount","1","Site"
"18260","ParticipantCount","1","Site"
"18260","SiteCount","1","Site"
"38497","ParticipantCount","7","Site"
"38497","SiteCount","1","Site"
"6452","ParticipantCount","4","Site"
"6452","SiteCount","1","Site"
"4659","ParticipantCount","6","Site"
"4659","SiteCount","1","Site"
"34","ParticipantCount","4","Site"
"34","SiteCount","1","Site"
"25616","ParticipantCount","4","Site"
"25616","SiteCount","1","Site"
"10630","ParticipantCount","7","Site"
"10630","SiteCount","1","Site"
"16424","ParticipantCount","2","Site"
"16424","SiteCount","1","Site"
"38272","ParticipantCount","5","Site"
"38272","SiteCount","1","Site"
"30816","ParticipantCount","4","Site"
"30816","SiteCount","1","Site"
"5960","ParticipantCount","7","Site"
"5960","SiteCount","1","Site"
"2392","ParticipantCount","11","Site"
"2392","SiteCount","1","Site"
"25476","ParticipantCount","5","Site"
"25476","SiteCount","1","Site"
"34694","ParticipantCount","8","Site"
"34694","SiteCount","1","Site"
"37781","ParticipantCount","4","Site"
"37781","SiteCount","1","Site"
"10531","ParticipantCount","3","Site"
"10531","SiteCount","1","Site"
"12392","ParticipantCount","4","Site"
"12392","SiteCount","1","Site"
"5444","ParticipantCount","2","Site"
"5444","SiteCount","1","Site"
"21541","ParticipantCount","2","Site"
"21541","SiteCount","1","Site"
"18806","ParticipantCount","1","Site"
"18806","SiteCount","1","Site"
"17541","ParticipantCount","11","Site"
"17541","SiteCount","1","Site"
"6416","ParticipantCount","6","Site"
"6416","SiteCount","1","Site"
"33296","ParticipantCount","7","Site"
"33296","SiteCount","1","Site"
"24917","ParticipantCount","3","Site"
"24917","SiteCount","1","Site"
"6453","ParticipantCount","2","Site"
"6453","SiteCount","1","Site"
"39044","ParticipantCount","4","Site"
"39044","SiteCount","1","Site"
"21129","ParticipantCount","1","Site"
"21129","SiteCount","1","Site"
