"StudyID","GroupLevel","GroupID","MetricID","SnapshotDate","SnapshotDate_Previous","Numerator","Denominator","Metric","Score","Flag","Numerator_Previous","Denominator_Previous","Metric_Previous","Score_Previous","Flag_Previous","Numerator_Change","Denominator_Change","Metric_Change","Score_Change","Flag_Change","Numerator_PercentChange","Denominator_PercentChange","Metric_PercentChange","Score_PercentChange","Flag_PercentChange"
"AA-AA-000-0000","Site","SITE6155","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0001",2012-05-24,2012-03-29,5,59,0.0847457627118644,0.154865526214108,0,5,59,0.0847457627118644,-0.19399486400141,0,0,0,0,0.348860390215518,0,0,0,0,-179.829704261131,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0002",2012-05-24,2012-03-29,1,59,0.0169491525423729,0.124686846656472,0,1,59,0.0169491525423729,-0.113125357426582,0,0,0,-1.73472347597681e-17,0.237812204083054,0,0,0,-1.02348685082632e-13,-210.220068685655,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0003",2012-05-24,2012-03-29,1,59,0.0169491525423729,-0.484043163176229,0,1,59,0.0169491525423729,-0.778980441878682,0,0,0,-1.73472347597681e-17,0.294937278702453,0,0,0,-1.02348685082632e-13,-37.8619619757265,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0004",2012-05-24,2012-03-29,4,59,0.0677966101694915,1.04888325412151,0,4,59,0.0677966101694915,0.736309246165142,0,0,0,2.77555756156289e-17,0.312574007956368,0,0,0,4.09394740330527e-14,42.4514576700376,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0005",2012-05-24,2012-03-29,0,160,0,-0.486703906576997,0,0,160,0,-0.451012293122276,0,0,0,0,-0.0356916134547205,0,NA,0,NA,7.91366754277007,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0006",2012-05-24,2012-03-29,1,5,0.2,NA,NA,1,5,0.2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0007",2012-05-24,2012-03-29,1,5,0.2,NA,NA,1,5,0.2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0008",2012-05-24,2012-03-29,282,3000,0.094,-1.22710416472317,0,282,3000,0.094,-1.22710416472317,0,0,0,0,4.88498130835069e-15,0,0,0,0,-3.98090190611709e-13,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0009",2012-05-24,2012-03-29,260,282,0.921985815602837,0.323393732725043,0,260,282,0.921985815602837,0.323393732725043,0,0,0,-1.11022302462516e-16,-2.77555756156289e-16,0,0,0,-1.20416497286267e-14,-8.58259539594336e-14,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0010",2012-05-24,2012-03-29,62,1128,0.0549645390070922,0.774693522502548,0,62,1128,0.0549645390070922,0.774693522502548,0,0,0,0,2.22044604925031e-16,0,0,0,0,2.86622513904266e-14,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0011",2012-05-24,2012-03-29,792,3000,0.264,0.411968738703683,0,792,3000,0.264,0.411968738703683,0,0,0,0,-4.9960036108132e-16,0,0,0,0,-1.21271425267214e-13,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_kri0012",2012-05-24,2012-03-29,0,5,0,-1.21382974207893,0,0,5,0,-1.21964308157857,0,0,0,0,0.00581333949963603,0,NA,0,NA,-0.476642682391302,NA
"AA-AA-000-0000","Site","SITE6184","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0001",2012-05-24,2012-03-29,10,158,0.0632911392405063,-0.313361687323629,0,10,130,0.0769230769230769,-0.46574224707999,0,0,28,-0.0136319376825706,0.152380559756361,0,0,21.5384615384615,-17.7215189873417,-32.7177877273801,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0002",2012-05-24,2012-03-29,1,158,0.00632911392405063,-0.768987773635084,0,1,130,0.00769230769230769,-0.8977924105264,0,0,28,-0.00136319376825706,0.128804636891316,0,0,21.5384615384615,-17.7215189873417,-14.3468173022084,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0003",2012-05-24,2012-03-29,7,158,0.0443037974683544,0.527255782884375,0,7,130,0.0538461538461538,0.434586652728306,0,0,28,-0.00954235637779937,0.0926691301560686,0,0,21.5384615384615,-17.7215189873417,21.3235104148501,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0004",2012-05-24,2012-03-29,3,158,0.0189873417721519,-0.759087642554844,0,3,130,0.0230769230769231,-1.00778015282738,0,0,28,-0.0040895813047712,0.248692510272536,0,0,21.5384615384615,-17.7215189873418,-24.6772581871965,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0005",2012-05-24,2012-03-29,0,336,0,-0.705300967404944,0,0,320,0,-0.637827701730512,0,0,16,0,-0.0674732656744325,0,NA,5,NA,10.5786038284898,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0006",2012-05-24,2012-03-29,0,5,0,NA,NA,0,5,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0007",2012-05-24,2012-03-29,0,5,0,NA,NA,0,5,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0008",2012-05-24,2012-03-29,658,5000,0.1316,-1.14353524095945,0,658,5000,0.1316,-1.14353524095945,0,0,0,0,-3.5527136788005e-15,0,0,0,0,3.10678110437567e-13,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0009",2012-05-24,2012-03-29,609,658,0.925531914893617,0.822927713204073,0,609,658,0.925531914893617,0.822927713204073,0,0,0,0,-4.44089209850063e-16,0,0,0,0,-5.39645466697189e-14,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0010",2012-05-24,2012-03-29,128,2632,0.0486322188449848,-0.410626543893568,0,128,2632,0.0486322188449848,-0.410626543893568,0,0,0,0,-1.66533453693773e-16,0,0,0,0,4.05559397389902e-14,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0011",2012-05-24,2012-03-29,1292,5000,0.2584,-0.413110894130688,0,1292,5000,0.2584,-0.413110894130688,0,0,0,0,3.33066907387547e-16,0,0,0,0,-8.06240920100696e-14,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_kri0012",2012-05-24,2012-03-29,0,5,0,-1.21382974207893,0,0,5,0,-1.21964308157857,0,0,0,0,0.00581333949963603,0,NA,0,NA,-0.476642682391302,NA
"AA-AA-000-0000","Site","SITE6384","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0001",2012-05-24,2012-03-29,29,450,0.0644444444444444,-0.477420095145515,0,28,338,0.0828402366863905,-0.534153288022495,0,1,112,-0.0183957922419461,0.0567331928769803,0,3.57142857142857,33.1360946745562,-22.2063492063492,-10.6211445570267,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0002",2012-05-24,2012-03-29,4,450,0.00888888888888889,-0.901964158320112,0,3,338,0.00887573964497041,-1.29718948947725,-1,1,112,1.31492439184797e-05,0.395225331157138,1,33.3333333333333,33.1360946745562,0.148148148148204,-30.4678178757376,-100
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0003",2012-05-24,2012-03-29,13,450,0.0288888888888889,-0.364925590320963,0,13,338,0.0384615384615385,-0.368853339755999,0,0,112,-0.00957264957264961,0.00392774943503632,0,0,33.1360946745562,-24.888888888889,-1.0648539708586,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0004",2012-05-24,2012-03-29,10,450,0.0222222222222222,-1.00417373748588,0,10,338,0.029585798816568,-1.1319737636751,0,0,112,-0.00736357659434578,0.127800026189223,0,0,33.1360946745562,-24.8888888888888,-11.2900166320378,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0005",2012-05-24,2012-03-29,2,672,0.00297619047619048,-0.787033132802697,0,2,608,0.00328947368421053,-0.613924691799453,0,0,64,-0.000313283208020054,-0.173108441003244,0,0,10.5263157894737,-9.52380952380963,28.197015581154,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0006",2012-05-24,2012-03-29,0,6,0,NA,NA,0,6,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0007",2012-05-24,2012-03-29,0,6,0,NA,NA,0,6,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0008",2012-05-24,2012-03-29,1974,6000,0.329,1.28153301433407,0,1974,6000,0.329,1.28153301433407,0,0,0,0,-2.88657986402541e-15,0,0,0,0,-2.25244284129924e-13,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0009",2012-05-24,2012-03-29,1809,1974,0.916413373860182,-0.0396756643189778,0,1809,1974,0.916413373860182,-0.0396756643189778,0,0,0,4.44089209850063e-16,-4.16333634234434e-17,0,0,0,4.84594859173037e-14,1.04934256648424e-13,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0010",2012-05-24,2012-03-29,374,7896,0.0473657548125633,-1.26340052491896,0,374,7896,0.0473657548125633,-1.26340052491896,0,0,0,2.77555756156289e-17,2.66453525910038e-15,0,0,0,5.85984024227289e-14,-2.10901864178922e-13,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0011",2012-05-24,2012-03-29,1624,6000,0.270666666666667,1.81493569240741,0,1624,6000,0.270666666666667,1.81493569240741,0,0,0,-3.33066907387547e-16,6.66133814775094e-16,0,0,0,-1.23054276128404e-13,3.67028880175641e-14,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_kri0012",2012-05-24,2012-03-29,2,8,0.25,0.071971250186703,0,2,8,0.25,0.0642808345042474,0,0,0,0,0.00769041568245561,0,0,0,0,11.9637769823095,NA
"AA-AA-000-0000","Site","SITE6405","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0001",2012-05-24,2012-03-29,16,214,0.0747663551401869,-0.0118798609800391,0,15,158,0.0949367088607595,-0.0621351106775113,0,1,56,-0.0201703537205726,0.0502552496974722,0,6.66666666666667,35.4430379746835,-21.2461059190031,-80.8805989874276,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0002",2012-05-24,2012-03-29,2,214,0.00934579439252336,-0.573279517198201,0,2,158,0.0126582278481013,-0.558108576546688,0,0,56,-0.00331243345557794,-0.0151709406515128,0,0,35.4430379746835,-26.1682242990656,2.71827764149109,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0003",2012-05-24,2012-03-29,2,214,0.00934579439252336,-1.34865429530952,0,2,158,0.0126582278481013,-1.47872765876234,0,0,56,-0.00331243345557794,0.130073363452821,0,0,35.4430379746835,-26.1682242990656,-8.7963028676754,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0004",2012-05-24,2012-03-29,6,214,0.0280373831775701,-0.349236948167239,0,6,158,0.0379746835443038,-0.339492950372918,0,0,56,-0.0099373003667337,-0.00974399779432084,0,0,35.4430379746835,-26.1682242990654,2.87016204124931,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0005",2012-05-24,2012-03-29,0,352,0,-0.721898555123974,0,0,320,0,-0.637827701730512,0,0,32,0,-0.0840708533934622,0,NA,10,NA,13.1808093573494,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0006",2012-05-24,2012-03-29,0,4,0,NA,NA,0,4,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0007",2012-05-24,2012-03-29,0,4,0,NA,NA,0,4,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0008",2012-05-24,2012-03-29,658,3000,0.219333333333333,-0.089352245004114,0,658,3000,0.219333333333333,-0.089352245004114,0,0,0,3.33066907387547e-16,-4.16333634234434e-17,0,0,0,1.51854213094627e-13,4.65946473102343e-14,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0009",2012-05-24,2012-03-29,611,658,0.928571428571429,1.10487253609705,0,611,658,0.928571428571429,1.10487253609705,0,0,0,-4.44089209850063e-16,3.5527136788005e-15,0,0,0,-4.78249918300067e-14,3.21549641495337e-13,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0010",2012-05-24,2012-03-29,121,2632,0.0459726443768997,-1.08010253134525,0,121,2632,0.0459726443768997,-1.08010253134525,0,0,0,0,-2.22044604925031e-15,0,0,0,0,2.05577339633191e-13,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0011",2012-05-24,2012-03-29,770,3000,0.256666666666667,-0.546554317792932,0,770,3000,0.256666666666667,-0.546554317792932,0,0,0,-3.33066907387547e-16,-2.22044604925031e-16,0,0,0,-1.2976632755359e-13,4.06262648919655e-14,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_kri0012",2012-05-24,2012-03-29,4,8,0.5,1.67932917102307,0,4,8,0.5,1.67130169711043,0,0,0,0,0.00802747391263936,0,0,0,0,0.48031267643169,NA
"AA-AA-000-0000","Site","SITE6410","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0001",2012-05-24,2012-03-29,0,2,0,NA,NA,0,2,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0002",2012-05-24,2012-03-29,0,2,0,NA,NA,0,2,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0003",2012-05-24,2012-03-29,3,2,1.5,NA,NA,3,2,1.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0004",2012-05-24,2012-03-29,1,2,0.5,NA,NA,1,2,0.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0005",2012-05-24,2012-03-29,0,16,0,NA,NA,0,16,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0006",2012-05-24,2012-03-29,0,1,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0007",2012-05-24,2012-03-29,0,1,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0008",2012-05-24,2012-03-29,94,1000,0.094,-0.70846891982663,0,94,1000,0.094,-0.70846891982663,0,0,0,0,-2.22044604925031e-16,0,0,0,0,3.13414743697392e-14,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0009",2012-05-24,2012-03-29,87,94,0.925531914893617,0.311037439445866,0,87,94,0.925531914893617,0.311037439445866,0,0,0,0,-2.77555756156289e-16,0,0,0,0,-8.92354813140094e-14,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0010",2012-05-24,2012-03-29,22,376,0.0585106382978723,NA,NA,22,376,0.0585106382978723,NA,NA,0,0,4.16333634234434e-17,NA,NA,0,0,7.11552029418851e-14,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0011",2012-05-24,2012-03-29,252,1000,0.252,-0.667719174581725,0,252,1000,0.252,-0.667719174581725,0,0,0,0,0,0,0,0,0,0,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_kri0012",2012-05-24,2012-03-29,0,1,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6440","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0001",2012-05-24,2012-03-29,10,71,0.140845070422535,1.16336899169895,0,10,71,0.140845070422535,0.729385751557464,0,0,0,2.22044604925031e-16,0.433983240141481,0,0,0,1.57651669496772e-13,59.4998242308399,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0002",2012-05-24,2012-03-29,2,71,0.028169014084507,0.825890962344195,0,2,71,0.028169014084507,0.529677336970847,0,0,0,4.16333634234434e-17,0.296213625373348,0,0,0,1.47798440153224e-13,55.9234093471611,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0003",2012-05-24,2012-03-29,0,71,0,-1.07899474873611,0,0,71,0,-1.39461075010566,0,0,0,0,0.315616001369548,0,NA,0,NA,-22.6311177757404,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0004",2012-05-24,2012-03-29,3,71,0.0422535211267606,0.282174868696757,0,3,71,0.0422535211267606,-0.079033685498455,0,0,0,-3.46944695195361e-17,0.361208554195212,0,0,0,-8.21102445295688e-14,-457.031140477781,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0005",2012-05-24,2012-03-29,0,176,0,-0.510459363656933,0,0,176,0,-0.473025683660153,0,0,0,0,-0.0374336799967798,0,NA,0,NA,7.91366754277007,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0006",2012-05-24,2012-03-29,0,3,0,NA,NA,0,3,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0007",2012-05-24,2012-03-29,0,3,0,NA,NA,0,3,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0008",2012-05-24,2012-03-29,376,2000,0.188,-0.305198440642716,0,376,2000,0.188,-0.305198440642716,0,0,0,0,5.55111512312578e-17,0,0,0,0,-1.81885435306803e-14,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0009",2012-05-24,2012-03-29,341,376,0.906914893617021,-0.683347919537941,0,341,376,0.906914893617021,-0.683347919537941,0,0,0,2.22044604925031e-16,3.33066907387547e-16,0,0,0,2.44835106896809e-14,-4.87404582445728e-14,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0010",2012-05-24,2012-03-29,80,1504,0.0531914893617021,0.557154842459933,0,80,1504,0.0531914893617021,0.557154842459933,0,0,0,2.77555756156289e-17,4.44089209850063e-16,0,0,0,5.21804821573824e-14,7.97066050596157e-14,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0011",2012-05-24,2012-03-29,525,2000,0.2625,0.176287494206826,0,525,2000,0.2625,0.176287494206826,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-1.57444949458895e-14,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_kri0012",2012-05-24,2012-03-29,0,3,0,-0.940228475240591,0,0,3,0,-0.944731468654182,0,0,0,0,0.00450299341359084,0,NA,0,NA,-0.476642682391599,NA
"AA-AA-000-0000","Site","SITE6572","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0001",2012-05-24,2012-03-29,60,579,0.103626943005181,1.44000638515663,0,60,411,0.145985401459854,1.96260089460151,0,0,168,-0.0423584584546727,-0.522594509444876,0,0,40.8759124087591,-29.0155440414508,-26.6276506284272,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0002",2012-05-24,2012-03-29,14,579,0.0241796200345423,1.65877276828468,0,14,411,0.0340632603406326,2.10073599702409,1,0,168,-0.00988364030609029,-0.441963228739409,-1,0,40.8759124087591,-29.0155440414508,-21.0384945735921,-100
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0003",2012-05-24,2012-03-29,13,579,0.0224525043177893,-1.0082150568951,0,13,411,0.0316301703163017,-0.930468077725195,0,0,168,-0.00917766599851241,-0.077746979169901,0,0,40.8759124087591,-29.0155440414508,8.3556847388012,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0004",2012-05-24,2012-03-29,16,579,0.0276338514680484,-0.613629572740605,0,16,411,0.0389294403892944,-0.467801787557941,0,0,168,-0.011295588921246,-0.145827785182664,0,0,40.8759124087591,-29.0155440414508,31.1729858801795,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0005",2012-05-24,2012-03-29,0,848,0,-1.12047653754541,0,0,752,0,-0.977771351683431,0,0,96,0,-0.142705185861975,0,NA,12.7659574468085,NA,14.5949444741124,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0006",2012-05-24,2012-03-29,3,9,0.333333333333333,1.07751121620225,0,3,9,0.333333333333333,1.39688379285217,0,0,0,3.33066907387547e-16,-0.319372576649918,0,0,0,9.99200722162642e-14,-22.8632172757778,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0007",2012-05-24,2012-03-29,3,9,0.333333333333333,0.381345416976788,0,3,9,0.333333333333333,0.710551044287676,0,0,0,3.33066907387547e-16,-0.329205627310888,0,0,0,9.99200722162642e-14,-46.3310313815548,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0008",2012-05-24,2012-03-29,2350,9000,0.261111111111111,0.50211874900334,0,2350,9000,0.261111111111111,0.50211874900334,0,0,0,1.11022302462516e-16,1.11022302462516e-16,0,0,0,4.25191796664954e-14,2.2110766164953e-14,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0009",2012-05-24,2012-03-29,2148,2350,0.914042553191489,-0.458893691776437,0,2148,2350,0.914042553191489,-0.458893691776437,0,0,0,4.44089209850063e-16,-4.44089209850063e-16,0,0,0,4.85851789174883e-14,9.67738754766786e-14,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0010",2012-05-24,2012-03-29,435,9400,0.0462765957446808,-1.89660869811377,0,435,9400,0.0462765957446808,-1.89660869811377,0,0,0,4.85722573273506e-17,-1.99840144432528e-15,0,0,0,1.04960739971746e-13,1.05367092659268e-13,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0011",2012-05-24,2012-03-29,2339,9000,0.259888888888889,-0.217173356782108,0,2339,9000,0.259888888888889,-0.217173356782108,0,0,0,-1.11022302462516e-16,2.22044604925031e-16,0,0,0,-4.27191416059273e-14,-1.02243022908105e-13,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_kri0012",2012-05-24,2012-03-29,2,11,0.181818181818182,-0.42964101871079,0,2,11,0.181818181818182,-0.438551038855743,0,0,0,-1.66533453693773e-16,0.00891002014495285,0,0,0,-9.15933995315753e-14,-2.03169514047912,NA
"AA-AA-000-0000","Site","SITE6603","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,4,178,2.24719101123596,2.24719101123596,NA,-4,0,-2.24719101123596,-2.24719101123596,NA,-100,0,-100,-100,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0001",2012-05-24,2012-03-29,8,122,0.0655737704918033,-0.222368281696196,0,8,122,0.0655737704918033,-0.701048376637652,0,0,0,-1.38777878078145e-17,0.478680094941456,0,0,0,-2.1163626406917e-14,-68.2806081425204,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0002",2012-05-24,2012-03-29,0,122,0,-1.18528597736114,-1,0,122,0,-1.45728387420894,-1,0,0,0,0.271997896847802,0,NA,0,NA,-18.6647160283339,0
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0003",2012-05-24,2012-03-29,2,122,0.0163934426229508,-0.719598447501988,0,2,122,0.0163934426229508,-1.14337267757796,0,0,0,2.08166817117217e-17,0.423774230075972,0,0,0,1.26981758441502e-13,-37.0635260389172,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0004",2012-05-24,2012-03-29,5,122,0.040983606557377,0.313290175344509,0,5,122,0.040983606557377,-0.161391365955284,0,0,0,4.85722573273506e-17,0.474681541299793,0,0,0,1.18516307878736e-13,-294.118299631537,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0005",2012-05-24,2012-03-29,0,320,0,-0.688303265541156,0,0,320,0,-0.637827701730512,0,0,0,0,-0.0504755638106443,0,NA,0,NA,7.91366754277015,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0006",2012-05-24,2012-03-29,1,5,0.2,NA,NA,1,5,0.2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0007",2012-05-24,2012-03-29,1,5,0.2,NA,NA,1,5,0.2,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0008",2012-05-24,2012-03-29,564,5000,0.1128,-1.36385995281882,0,564,5000,0.1128,-1.36385995281882,0,0,0,0,-3.5527136788005e-15,0,0,0,0,2.60489625159663e-13,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0009",2012-05-24,2012-03-29,522,564,0.925531914893617,0.761883017544192,0,522,564,0.925531914893617,0.761883017544192,0,0,0,0,1.11022302462516e-16,0,0,0,0,1.45720930780658e-14,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0010",2012-05-24,2012-03-29,90,2256,0.0398936170212766,-2.41669909161544,0,90,2256,0.0398936170212766,-2.41669909161544,0,0,0,0,2.22044604925031e-15,0,0,0,0,-9.18792934111651e-14,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0011",2012-05-24,2012-03-29,1276,5000,0.2552,-0.953088179187742,0,1276,5000,0.2552,-0.953088179187742,0,0,0,0,-1.11022302462516e-16,0,0,0,0,1.16486915782686e-14,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_kri0012",2012-05-24,2012-03-29,1,6,0.166666666666667,-0.401675333135666,0,1,6,0.166666666666667,-0.408238128152371,0,0,0,-3.33066907387547e-16,0.00656279501670454,0,0,0,-1.99840144432528e-13,-1.60758992463708,NA
"AA-AA-000-0000","Site","SITE6832","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE6900","Analysis_kri0001",2012-05-24,2012-03-29,30,436,0.0688073394495413,-0.278468861894868,0,30,324,0.0925925925925926,-0.173079692126901,0,0,112,-0.0237852531430513,-0.105389169767967,0,0,34.5679012345679,-25.6880733944954,60.8905461252476,NA
"AA-AA-000-0000","Site","SITE6900","Analysis_kri0002",2012-05-24,2012-03-29,5,436,0.0114678899082569,-0.495298033833228,0,5,324,0.0154320987654321,-0.453934110585357,0,0,112,-0.00396420885717522,-0.0413639232478711,0,0,34.5679012345679,-25.6880733944954,9.11231878885055,NA
"AA-AA-000-0000","Site","SITE6900","Analysis_kri0003",2012-05-24,2012-03-29,15,436,0.0344036697247706,0.0826488465887723,0,15,324,0.0462962962962963,0.172171605125345,0,0,112,-0.0118926265715257,-0.0895227585365727,0,0,34.5679012345679,-25.6880733944954,-51.9962385617524,NA
"AA-AA-000-0000","Site","SITE6900","Analysis_kri0004",2012-05-24,2012-03-29,15,436,0.0344036697247706,0.0378831344459097,0,15,324,0.0462962962962963,0.130983727022716,0,0,112,-0.0118926265715257,-0.0931005925768063,0,0,34.5679012345679,-25.6880733944954,-71.0779840312989,NA
